datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2020-02-27 11:24,2020,02,27,11,Thur,15300,??,1,,,,1,1,,,,,,,,,,,,,,,,,,,
2020-02-27 11:25,2020,02,27,11,Thur,23100,?? 1?,2,,,1,,,1,,,,,,,1,,,,,,,,,,,
2020-02-27 11:26,2020,02,27,11,Thur,20900,???,2,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-02-27 12:04,2020,02,27,12,Thur,14800,?? 3?,,,,,2,,,,,,1,,,,,,,,,,,,,,
2020-02-27 12:20,2020,02,27,12,Thur,19800,?? 1?,1,1,,,1,,,,,,,,1,,,,,,,,,,,,
2020-02-27 14:22,2020,02,27,14,Thur,22000,?? 2?,,1,,,,,1,,,,,,,1,,,,1,1,,,,,,
2020-02-27 15:45,2020,02,27,15,Thur,15100,??,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 15:47,2020,02,27,15,Thur,19600,???,2,,,,,,1,,,,,,,1,,,,,,,,,,,
2020-02-28 11:02,2020,02,28,11,Fri,33800,????,1,1,,,,2,,,,,,,1,,,,,1,1,,,,,,
2020-02-28 11:09,2020,02,28,11,Fri,25100,??,2,,,,1,1,,,,,,,,,2,,,,,,,,,,
2020-02-28 11:09,2020,02,28,11,Fri,23100,???,2,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-02-28 11:13,2020,02,28,11,Fri,20100,???,2,,,,,1,,,,,,1,,,,,,,,,,,,,
2020-02-28 11:52,2020,02,28,11,Fri,16500,?? 2?,,2,2,,,,,,,,,,,,,,,,,,,1,,,
2020-02-28 11:54,2020,02,28,11,Fri,14800,??,1,1,,,,,,,,,,,,,,,,,,,,1,,,
2020-02-28 12:04,2020,02,28,12,Fri,20300,?? 3?,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,
2020-02-28 12:10,2020,02,28,12,Fri,24500,???,,1,,,,,1,,,,,,,,1,,,3,,,,,,,
2020-02-28 12:28,2020,02,28,12,Fri,51100,?? 1?,2,,,,,,,,,,,,,2,,,1,1,,,,4,1,,
2020-02-28 12:57,2020,02,28,12,Fri,19600,?? 2?,2,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-02-28 13:26,2020,02,28,13,Fri,18000,?? 2?,,,,2,,,,2,,,,,,,,,,,,,,,,,
2020-02-28 13:36,2020,02,28,13,Fri,16100,?? 1?,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-02-28 15:50,2020,02,28,15,Fri,17800,?? 3?,1,,,,,,,,,,,,,,1,,1,,,1,,,,,
2020-02-28 16:33,2020,02,28,16,Fri,15600,??,1,,,,,,,,,,1,,1,,,,,,,,,,,,
2020-02-28 16:58,2020,02,28,16,Fri,20600,?? 1?,2,,,,,,,,,,,,,2,,,,,,,,,,,
2020-02-29 11:03,2020,02,29,11,Sat,20600,?? 2?,2,,,,1,,,,,,,,,1,,,,,,,,,,,
2020-02-29 11:09,2020,02,29,11,Sat,17300,?? 2?,1,,,,,,1,,,,,,,,1,,,,,1,,,,,
2020-02-29 11:14,2020,02,29,11,Sat,16100,?? 1?,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-02-29 11:35,2020,02,29,11,Sat,16300,???,1,,,,,,,,,,,1,,,,,,1,,,,,,,
2020-02-29 12:44,2020,02,29,12,Sat,23600,?? 2?,2,,,,,,,,,,,,,,,,,3,,,,,,,
2020-02-29 12:48,2020,02,29,12,Sat,19000,?? 3?,,1,,,,,,1,,,,,,,,,,,1,,,1,,,
2020-02-29 12:49,2020,02,29,12,Sat,18500,?? 1?,,1,,,,1,,1,,,,1,,,,,,,,,,,,,
2020-02-29 12:52,2020,02,29,12,Sat,21300,?? 3?,2,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-02-29 12:54,2020,02,29,12,Sat,21800,??,1,2,,1,1,,,,,,,,,,,,,,,,,,,,
2020-02-29 14:23,2020,02,29,14,Sat,22800,??,2,,1,1,,,1,,,,,,,,,,,,,,,,,,
2020-02-29 14:25,2020,02,29,14,Sat,15300,?? 3?,1,,,,,1,,,,,,1,,,,,,,,,,,,,
2020-02-29 14:55,2020,02,29,14,Sat,18000,??,,1,,,,,1,,,,,1,,,,,,,,1,,,,,
2020-02-29 15:34,2020,02,29,15,Sat,19300,?? 2?,1,,,,,,,1,,,,,,,,,,2,,,,,,,
2020-02-29 16:31,2020,02,29,16,Sat,23600,?? 3?,1,,,,,,,,,,1,,1,,,,,2,,,,,,,
2020-03-01 11:06,2020,03,01,11,Sun,34100,??,2,,,,1,,,,,,,,,2,,,,,,1,,1,,,
2020-03-01 11:06,2020,03,01,11,Sun,29800,??,1,1,,1,,,,,,,,,,,1,,,,3,,,,,,
2020-03-01 11:14,2020,03,01,11,Sun,23800,??,1,,,,1,,,1,,,,,,,,,,2,,,,,,,
2020-03-01 11:18,2020,03,01,11,Sun,21100,???,2,,,,,,,,,,,,,,,,,1,1,,,,,,
2020-03-01 11:26,2020,03,01,11,Sun,14000,???,,1,,,,1,,,,,,,,1,,,,,,,,,,,
2020-03-01 11:47,2020,03,01,11,Sun,41800,?? 2?,1,,,,2,2,,,,,,1,,1,,,,,,,,1,1,,
2020-03-01 12:13,2020,03,01,12,Sun,14800,?? 2?,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-01 12:19,2020,03,01,12,Sun,20800,?? 3?,1,1,1,,,,,1,,,,1,,,,,,,,,,,,,
2020-03-01 12:45,2020,03,01,12,Sun,22300,?? 1?,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-03-01 13:10,2020,03,01,13,Sun,33400,???,3,,,,,,2,,,,,,,2,,,,,,,,,,,
2020-03-01 13:23,2020,03,01,13,Sun,16300,????,1,1,,,,1,,,,,,,,,,,,,,,,,,,
2020-03-01 13:32,2020,03,01,13,Sun,24800,???,1,1,,,1,,,,,,,1,,1,,,,,,,,,,,
2020-03-01 14:17,2020,03,01,14,Sun,20800,??,1,,,,,,,,,,,,1,,,,,,,,,2,,,
2020-03-01 14:19,2020,03,01,14,Sun,23500,?? 1?,,1,,,1,,,,,,,,,1,,,,,1,,,1,,,
2020-03-01 14:27,2020,03,01,14,Sun,27300,?? 3?,1,,,1,,,,,,,,,1,,,,1,2,,,,,,,
2020-03-01 14:57,2020,03,01,14,Sun,14500,?? 2?,,,,,1,,,,,,,,,,,,,2,,,,,,,
2020-03-01 15:16,2020,03,01,15,Sun,20300,?? 1?,1,,,1,,,,,,,1,,,1,1,,,,,,,,,,
2020-03-02 12:26,2020,03,02,12,Mon,31400,??,3,3,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-02 12:28,2020,03,02,12,Mon,14800,?? 2?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-02 12:51,2020,03,02,12,Mon,27800,???,2,2,,,,,,,,,,,,1,,,,,,1,,,,,
2020-03-02 13:00,2020,03,02,13,Mon,15800,???,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-02 13:00,2020,03,02,13,Mon,18300,??,1,1,,,1,,1,,,,,,,,,,,,,,,,,,
2020-03-02 13:00,2020,03,02,13,Mon,20000,????,,1,,,2,,1,,,,,,,,,,,,,,,,,,
2020-03-02 13:32,2020,03,02,13,Mon,33600,???,2,2,,4,,,,,,,,,,,,,,,,,,,,,
2020-03-02 13:41,2020,03,02,13,Mon,20300,???,1,1,2,2,,,,,,,,,,,,,,,,,,,,,
2020-03-02 14:00,2020,03,02,14,Mon,15300,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-02 14:02,2020,03,02,14,Mon,21600,???,2,,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-02 14:35,2020,03,02,14,Mon,19000,???,,,,1,,,1,,,,,1,,,,,,,1,,,,,,
2020-03-02 16:40,2020,03,02,16,Mon,16300,?? 2?,1,,,,,,,,,,,,1,1,,,,,,,,,,,
2020-03-02 17:05,2020,03,02,17,Mon,18800,???,,,,,,,,,,,1,,1,,1,,,,,,1,,,,
2020-03-05 11:03,2020,03,05,11,Thur,14800,??,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-05 11:36,2020,03,05,11,Thur,37100,??,3,1,,,2,,,,,,,1,,,,,,,1,,,,,,
2020-03-05 11:39,2020,03,05,11,Thur,15500,???,,,,,1,2,,,,,,,,,,,,,,,,,,,
2020-03-05 12:00,2020,03,05,12,Thur,20500,?? 2?,,2,2,,,,,,,,,,,,,,,1,,,,1,,,
2020-03-05 12:00,2020,03,05,12,Thur,24300,???,1,2,,2,,,1,,,,,,,,,,,,,,,,,,
2020-03-05 12:11,2020,03,05,12,Thur,17800,??,1,1,,,,,1,,,,,,,,,,,1,,,,,,,
2020-03-05 12:17,2020,03,05,12,Thur,14800,?? 1?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-05 12:28,2020,03,05,12,Thur,18000,??,,1,,,1,,1,1,,,,,,,,,,,,,,,,,
2020-03-05 13:33,2020,03,05,13,Thur,17600,????,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-03-05 13:36,2020,03,05,13,Thur,25700,???,4,,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-05 13:39,2020,03,05,13,Thur,18500,?? 1?,,1,,,1,,,1,,,,,,,,,,1,,,,,,,
2020-03-05 13:40,2020,03,05,13,Thur,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:46,2020,03,05,13,Thur,16300,?? 3?,1,1,1,,1,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:48,2020,03,05,13,Thur,27800,??,1,,,,1,,1,,,,,,,,,,,1,1,,,,1,,
2020-03-05 14:20,2020,03,05,14,Thur,15600,??,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-03-05 14:26,2020,03,05,14,Thur,14300,?? 3?,1,,,1,,1,,,,,,,,,,,,,,,,,,,
2020-03-05 14:49,2020,03,05,14,Thur,20800,???,1,,,,,1,,,,,,,,1,,,,,1,,,,,,
2020-03-05 14:50,2020,03,05,14,Thur,17400,???,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 15:03,2020,03,05,15,Thur,17300,?? 2?,1,,,1,,,,,,,,,,,1,,,,1,,,,,,
2020-03-05 15:26,2020,03,05,15,Thur,15100,?? 2?,2,,,1,,,,,,,,,,,,,,,,,,,,,
2020-03-05 15:29,2020,03,05,15,Thur,15300,??,1,,,,,1,,,,,,,,1,,,,,,,,,,,
2020-03-05 15:56,2020,03,05,15,Thur,20600,??,2,,,,,,,,,,,,,2,,,,,,,,,,,
2020-03-06 11:07,2020,03,06,11,Fri,19800,???,1,1,,,,1,,,,,,,,,,,,,1,,,,,,
2020-03-06 11:53,2020,03,06,11,Fri,17500,?? 2?,1,,,1,1,,1,,,,,,,,,,,,,,,,,,
2020-03-06 12:02,2020,03,06,12,Fri,16800,???,1,,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-06 12:15,2020,03,06,12,Fri,18500,???,,1,,,,1,1,,,,,,,,,,,,,,,1,,,
2020-03-06 12:21,2020,03,06,12,Fri,16300,???,1,,,,,,,,,,,,1,,,,,,,1,,,,,
2020-03-06 12:22,2020,03,06,12,Fri,22800,?? 1?,1,1,,1,,,,,,,,,,,,,,,1,,,1,,,
2020-03-06 12:22,2020,03,06,12,Fri,14800,?? 2?,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-06 12:24,2020,03,06,12,Fri,25600,?? 3?,2,2,,1,,,1,,,,,,,,,,,,,,,,,,
2020-03-06 12:27,2020,03,06,12,Fri,18300,?? 3?,1,1,,1,,,,,,,,,,,,,,,,,1,,,,
2020-03-06 13:12,2020,03,06,13,Fri,27000,??,,1,5,4,,,,,,,,,,,,,,,,,,,,,
2020-03-06 13:21,2020,03,06,13,Fri,20600,?? 3?,2,,,,,,,,,,,,,,,,,,,1,,1,,,
2020-03-06 13:24,2020,03,06,13,Fri,21100,???,2,,,,,,,,,,,,,1,,,,1,,,,,,,
2020-03-06 13:44,2020,03,06,13,Fri,15800,?? 1?,1,,,,1,,,,,,,,,,,,,,,,,1,,,
2020-03-06 14:00,2020,03,06,14,Fri,15800,???,1,1,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-06 14:05,2020,03,06,14,Fri,16300,?? 2?,1,,,,,,,,,,,,1,,,,,,1,,,,,,
2020-03-06 14:34,2020,03,06,14,Fri,18800,???,1,,,1,,,,,,,,1,,,,,,1,,,,,,,
2020-03-07 11:16,2020,03,07,11,Sat,14800,?? 2?,1,,,,,,1,,,,,,,1,,,,,,,,,,,
2020-03-07 11:29,2020,03,07,11,Sat,20800,??,1,1,,1,1,,,,,,,,,,1,,,,,,,,,,
2020-03-07 12:00,2020,03,07,12,Sat,19300,???,1,2,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-07 12:02,2020,03,07,12,Sat,17300,???,1,1,1,,1,,,,,,,,,,,,,,,,,,,,
2020-03-07 12:39,2020,03,07,12,Sat,17500,??,,1,,,,1,1,,,,,,,,,,,,1,,,,,,
2020-03-07 12:58,2020,03,07,12,Sat,23000,???,,1,,1,1,1,,,,,,1,,,,,,,,,,,,,
2020-03-07 12:59,2020,03,07,12,Sat,18300,?? 2?,1,2,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-07 12:59,2020,03,07,12,Sat,14800,??,1,1,,,,,,,,,,,,,,,,,1,,,,,,
2020-03-07 13:07,2020,03,07,13,Sat,19500,?? 2?,,,,,,1,,,,,,1,,,,,,,2,,,,,,
2020-03-07 13:17,2020,03,07,13,Sat,15500,?? 1?,,,,,,,,,,,,,,1,,,,,1,,,1,,,
2020-03-07 13:20,2020,03,07,13,Sat,19600,?? 2?,2,,,,,,,,,,,,,,,,,2,,,,,,,
2020-03-07 13:53,2020,03,07,13,Sat,28100,?? 3?,1,,,,,,,,,,1,1,,,,,,1,,1,,,1,,
2020-03-07 14:20,2020,03,07,14,Sat,19800,?? 2?,1,,,,1,1,,,,,,,,,,,,,,,,1,,,
2020-03-07 14:40,2020,03,07,14,Sat,14000,?? 2?,,,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-03-07 14:54,2020,03,07,14,Sat,15600,????,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07 14:56,2020,03,07,14,Sat,16800,???,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-08 11:09,2020,03,08,11,Sun,14800,?? 2?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-08 11:19,2020,03,08,11,Sun,19000,?? 2?,,1,1,1,,1,,,,,,,,,,,,,,1,,,,,
2020-03-08 11:38,2020,03,08,11,Sun,16800,?? 2?,1,1,1,,,,,,,,,,1,,,,,,,,,,,,
2020-03-08 12:03,2020,03,08,12,Sun,29100,????,2,1,,1,1,1,,,,,,,,,,,,,,,,,,,
2020-03-08 12:03,2020,03,08,12,Sun,19600,?? 2?,2,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-08 12:13,2020,03,08,12,Sun,15000,?? 2?,,1,,,,,,,,,,1,1,,,,,,,,,,,,
2020-03-08 12:28,2020,03,08,12,Sun,32800,??,1,,,1,1,,,,,,,,,,,,,1,,,1,1,,,
2020-03-08 12:50,2020,03,08,12,Sun,14300,?? 1?,1,1,,,,1,,,,,,,,,,,,,,,,,,,
2020-03-08 12:52,2020,03,08,12,Sun,21300,??,1,1,,,,1,,,,,,,,,1,,,,,1,,,,,
2020-03-08 13:26,2020,03,08,13,Sun,20300,???,1,,,1,,,,,,,,,,1,,,,,1,,,,,,
2020-03-08 13:34,2020,03,08,13,Sun,18000,????,,,,,,,,2,,,,,,,2,,,,,,,,,,
2020-03-08 13:44,2020,03,08,13,Sun,19600,??,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-08 13:48,2020,03,08,13,Sun,18500,?? 1?,,,,,1,,2,,,,,,1,,,,,,,,,,,,
2020-03-08 14:07,2020,03,08,14,Sun,22300,?? 1?,1,1,,,,,1,,,,,,,1,,,,1,,,,,,,
2020-03-08 15:18,2020,03,08,15,Sun,25400,?? 2?,3,,,,,,,1,,,,,,,,,,,,,,1,,,
2020-03-08 15:23,2020,03,08,15,Sun,16100,??,2,,,,,,,,,,,,,,,,,,,,,1,,,
2020-03-08 15:35,2020,03,08,15,Sun,18300,??,1,2,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-08 16:19,2020,03,08,16,Sun,14800,????,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09 11:23,2020,03,09,11,Mon,21300,?? 2?,1,1,,,,,2,,,,,,,,,,,1,,,,,,,
2020-03-09 11:42,2020,03,09,11,Mon,14800,?? 1?,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2020-03-09 12:16,2020,03,09,12,Mon,20500,???,1,,,,,,,,,,,,,2,,,,,,,,1,,,
2020-03-09 12:24,2020,03,09,12,Mon,16000,?? 3?,,1,1,,1,,,,,,,,,,,,,,,,,1,,,
2020-03-09 12:47,2020,03,09,12,Mon,15600,??,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-03-09 12:50,2020,03,09,12,Mon,19000,??,,1,,,1,,,,,,,2,,,,,,,,,,,,,
2020-03-09 13:20,2020,03,09,13,Mon,18800,?? 3?,1,1,,,,1,,,,,,1,,,,,,,,,,,,,
2020-03-09 14:05,2020,03,09,14,Mon,18000,???,,1,,,2,,1,,,,,,,,,,,,,,,,,,
2020-03-11 11:10,2020,03,11,11,Wed,28600,??,2,1,,,,,,,,,,1,,,,,,,1,,,1,,,
2020-03-11 11:24,2020,03,11,11,Wed,24300,??,1,1,,1,,,1,,,,,,,,1,,,,,1,,,,,
2020-03-11 11:51,2020,03,11,11,Wed,16000,???,1,,,,1,,,1,,,,,,,,,,,,,,,,,
2020-03-11 11:57,2020,03,11,11,Wed,27100,??,2,1,,1,1,1,,,,,,,,,,,,,,,,,,,
2020-03-11 12:05,2020,03,11,12,Wed,26100,???,3,1,1,,,,,,,,,1,,,,,,,,,,,,,
2020-03-11 13:03,2020,03,11,13,Wed,16100,??,2,,,,,,,,,,,,,,,,,,,,,,1,,
2020-03-11 13:14,2020,03,11,13,Wed,22100,????,2,2,,1,,,,,,,,,,,,,,,,,,,,,
2020-03-11 13:17,2020,03,11,13,Wed,25300,???,1,1,,3,,,1,,,,,,,,,,,,,,,,,,
2020-03-11 13:21,2020,03,11,13,Wed,19000,?? 3?,,,,,,,1,,,,,3,,,,,,,,,,,,,
2020-03-12 11:03,2020,03,12,11,Thur,22800,???,1,,,1,,,2,,,,,,,,,,,,1,,,,,,
2020-03-12 11:20,2020,03,12,11,Thur,34100,???,2,1,,,2,,,,,,,1,,1,,,,,,,,,,,
2020-03-12 11:31,2020,03,12,11,Thur,18000,??,,1,,,1,,1,,,,,,,1,,,,,,,,,,,
2020-03-12 11:42,2020,03,12,11,Thur,27800,???,1,1,,,,,,,,,,,,1,,,,1,,,,2,,,
2020-03-12 11:45,2020,03,12,11,Thur,17300,???,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-03-12 12:23,2020,03,12,12,Thur,20800,???,1,,,1,,,1,,,,,,,,1,,,,1,,,,,,
2020-03-12 13:34,2020,03,12,13,Thur,25100,???,2,1,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-12 13:56,2020,03,12,13,Thur,47000,?? 1?,7,2,1,,,,,,,,,,,1,,,,,,,,,,,
2020-03-12 14:32,2020,03,12,14,Thur,16100,???,1,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-03-12 15:17,2020,03,12,15,Thur,22800,??,1,,,,1,,,,,,,,,1,1,,,,1,,,,,,
2020-03-13 11:46,2020,03,13,11,Fri,23800,???,1,,,1,1,,1,,,,,,,1,,,,,,,,,,,
2020-03-13 12:14,2020,03,13,12,Fri,21600,???,2,,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-13 12:25,2020,03,13,12,Fri,14800,??,1,,,,,,1,,,,,,,,,,,,,1,,,,,
2020-03-13 12:30,2020,03,13,12,Fri,14800,?? 3?,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-13 12:35,2020,03,13,12,Fri,18800,?? 1?,,1,,,1,,,,,,1,,1,,,,,,,,,,,,
2020-03-13 12:37,2020,03,13,12,Fri,25100,???,2,,,1,1,,,,,,,,,1,,,,,,,,,,,
2020-03-13 13:43,2020,03,13,13,Fri,15300,???,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-13 13:48,2020,03,13,13,Fri,15300,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-13 14:37,2020,03,13,14,Fri,22800,???,1,,,3,,,,,,,,,,1,,,,,,,,,,,
2020-03-13 15:49,2020,03,13,15,Fri,15100,??,1,,,,,,,,,,1,,,,,,,,,,,1,,,
2020-03-13 15:58,2020,03,13,15,Fri,19600,???,2,,,1,,,,,,,,,,1,,,,,,,,,,,
2020-03-13 16:25,2020,03,13,16,Fri,17100,???,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-14 11:03,2020,03,14,11,Sat,15100,??,1,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-03-14 11:11,2020,03,14,11,Sat,28300,???,1,,,,2,,,,,,,2,,,1,,,,,,,,,,
2020-03-14 11:29,2020,03,14,11,Sat,15300,?? 2?,1,,,,,,1,,,,,,,,2,,,,,,,,,,
2020-03-14 11:45,2020,03,14,11,Sat,18000,???,1,,,,,1,,,,,,1,,,1,,,,,,,,,,
2020-03-14 12:22,2020,03,14,12,Sat,19000,???,,2,,,1,,,1,,,,,,,,,,,,,,,,,
2020-03-14 12:57,2020,03,14,12,Sat,17500,??,,1,,,1,1,1,,,,,,,,,,,,,,,,,,
2020-03-14 13:05,2020,03,14,13,Sat,14500,?? 2?,,1,,,,,,,,,,,,1,,,,,1,,,,,,
2020-03-14 13:49,2020,03,14,13,Sat,15800,?? 1?,1,1,1,,,,,,,,,,,,,,,1,,,,,,,
2020-03-14 13:52,2020,03,14,13,Sat,21800,?? 2?,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,
2020-03-14 14:11,2020,03,14,14,Sat,15300,?? 3?,1,,,,,,,,,,,,,,,,,1,,,,,1,,
2020-03-14 14:36,2020,03,14,14,Sat,16100,?? 3?,2,,,,,,,,,,,,,1,,,,,,,,,,,
2020-03-14 14:47,2020,03,14,14,Sat,15800,??,1,,,,,,,,,,,,,2,,,,,,,,,,,
2020-03-15 11:13,2020,03,15,11,Sun,19300,?? 1?,1,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-03-15 11:19,2020,03,15,11,Sun,14300,?? 1?,1,,,,,1,1,,,,,,,,,,,,,,,,,,
2020-03-15 11:40,2020,03,15,11,Sun,18600,?? 2?,1,,,,,,1,,,,1,1,,,,,,,,,,,,,
2020-03-15 12:03,2020,03,15,12,Sun,20500,??,,2,,2,1,,,,,,,,,,,,,,,,,,,,
2020-03-15 12:35,2020,03,15,12,Sun,15600,?? 2?,2,,,,,1,,,,,,,,,,,,,,,,,,,
2020-03-15 13:02,2020,03,15,13,Sun,15000,?? 2?,,,,,1,1,,,,,,,,,,,,,,1,,,,,
2020-03-15 13:44,2020,03,15,13,Sun,14800,??,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-15 13:45,2020,03,15,13,Sun,28000,?? 1?,,,,1,,,,,,,,1,,,,,,,1,3,,,,,
2020-03-15 14:05,2020,03,15,14,Sun,15000,?? 2?,,,,,1,1,,,,,,,,,,,,,,1,,,,,
2020-03-15 14:07,2020,03,15,14,Sun,25000,???,,1,,1,,,2,2,,,,,,,,,,,,,,,,,
2020-03-15 14:09,2020,03,15,14,Sun,21800,?? 3?,1,1,,,,,1,,,,,,,,,,,2,,,,,,,
2020-03-15 14:15,2020,03,15,14,Sun,19400,?? 2?,1,,,,,1,,,,,1,,,,,,,,,,,,,,
2020-03-15 14:18,2020,03,15,14,Sun,16000,?? 2?,,1,,1,1,,,,,,,,,,1,,,,,,,,,,
2020-03-15 14:27,2020,03,15,14,Sun,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16 11:11,2020,03,16,11,Mon,19300,???,1,,,1,1,,1,,,,,,,,,,,,,,,,,,
2020-03-16 11:56,2020,03,16,11,Mon,22600,??,3,1,,1,,,,,,,,,,,,,,,,,,,,,
2020-03-16 11:59,2020,03,16,11,Mon,26800,??,2,2,,,1,,,,,,,,,,,,,,,,,1,,,
2020-03-16 12:32,2020,03,16,12,Mon,15300,???,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16 12:46,2020,03,16,12,Mon,26800,???,1,1,,2,,,,,,,,,,,,,,1,1,,,,,,
2020-03-16 12:58,2020,03,16,12,Mon,23100,?? 2?,2,2,,,1,,,,,,,,,,,,,,,,,,,,
2020-03-16 13:19,2020,03,16,13,Mon,15300,??,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-16 13:23,2020,03,16,13,Mon,20800,???,1,1,,3,,,,,,,,,,,,,,,,,,,,,
2020-03-16 13:29,2020,03,16,13,Mon,14800,?? 2?,1,,,,,,1,,,,,,,,,,,,,,,1,,,
2020-03-16 13:45,2020,03,16,13,Mon,17000,??,,1,,1,1,,1,,,,,,,,,,,,,,,,,,
2020-03-16 14:05,2020,03,16,14,Mon,34900,?? 1?,3,2,,,1,,2,,,,,,,,,,,,,,,,,,
2020-03-16 16:13,2020,03,16,16,Mon,26800,????,1,,,,,,,,,,,,,,,,,,,,,4,,,
2020-03-18 11:10,2020,03,18,11,Wed,24000,?? 1?,,3,,2,1,,,,,,,,,,,,,,,,,,,,
2020-03-18 11:32,2020,03,18,11,Wed,20100,?? 1?,2,,,,,,,,,,,,,1,,,,1,,,,,,,
2020-03-18 11:43,2020,03,18,11,Wed,30500,????,,,,,,,1,2,,,,,,,2,,,,,1,,1,,,
2020-03-18 12:08,2020,03,18,12,Wed,14000,??,,1,1,,,,,,,,,,,1,1,,,,,,,,,,
2020-03-18 12:10,2020,03,18,12,Wed,15800,???,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2020-03-18 12:18,2020,03,18,12,Wed,14500,?? 3?,,1,,,2,,,,,,,,,,,,,,,,,,,,
2020-03-18 12:29,2020,03,18,12,Wed,39100,???,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,
2020-03-18 12:40,2020,03,18,12,Wed,42400,??,3,1,,2,,,,1,,,,,,1,1,,1,,,,,,,,
2020-03-18 12:53,2020,03,18,12,Wed,20600,???,2,,,,,,,,,,,,,2,,,,,,,,,,,
2020-03-18 13:06,2020,03,18,13,Wed,17500,???,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-03-18 13:42,2020,03,18,13,Wed,25700,?? 3?,4,,,,,,,,,,,1,,,,,,,,,,,,,
2020-03-18 14:06,2020,03,18,14,Wed,27900,?? 2?,3,,,,,,2,,,,,,,1,,,,,,,,,,,
2020-03-18 14:30,2020,03,18,14,Wed,15400,?? 3?,2,,,,,,,,,,1,,,,,,,,,,,,,,
2020-03-18 14:31,2020,03,18,14,Wed,16100,??,2,,,,,,,,,,,,,,,,,,,1,,,,,
2020-03-19 11:06,2020,03,19,11,Thur,16300,???,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-03-19 11:07,2020,03,19,11,Thur,14000,???,,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-03-19 11:16,2020,03,19,11,Thur,28200,??,2,,,,,,,,,,2,,,2,,,,,,,,,,,
2020-03-19 12:25,2020,03,19,12,Thur,23100,???,1,1,,,,,1,,,,1,,,1,,,,,,,,,,,
